ID,AUTHOR_ID,LINK,CONTENT,ZAN,ZHUANFA,PINGLUN,TIME
8026,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5108968579137665/,,97,9,1,2022-02-02 13:10:00
8027,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5108914445809745/,,77,9,1,2022-02-02 12:30:00
8028,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5108883865812803/5108882299146293/,,8,0,0,2022-02-02 12:00:00
8029,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5108883865812803/5108882445812945/,,92,5,0,2022-02-02 12:00:00
8030,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5108883865812803/5108882662479590/,,4,0,0,2022-02-02 12:00:00
8031,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5108883865812803/5108882865812903/,,3,0,0,2022-02-02 12:00:00
8032,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5108853749149148/,,94,3,19,2022-02-02 11:15:00
8033,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5108824902485366/,,19,5,1,2022-02-02 10:39:00
8034,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5108789212488935/5108788419155681/,,3,0,0,2022-02-02 10:01:00
8035,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5108789212488935/5108788485822341/,,3,0,0,2022-02-02 10:01:00
8036,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5108789212488935/5108788692488987/,,3,0,0,2022-02-02 10:01:00
8037,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5108789212488935/5108788762488980/,,9,3,0,2022-02-02 10:01:00
8038,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5108650025836187/,,27,1,2,2022-02-02 09:30:00
8039,8,https://www.facebook.com/watch/?v=4761402553953296,2月1日是大年初一，對於中國人來講，這是一個祈福納新的節日。小新來到了北京天壇公園。天壇是中國北京的標誌性建築，與”奧運“有着很深的淵源，這裡曾是第29屆奧運會會徽發布儀式及殘奧會點火和火炬傳遞現場。小新就在這裡同市民遊客一起祈福迎冬奧。收起,458,1098,6,0
8040,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5108553782512478/,,65,13,0,2022-02-02 08:28:00
8041,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106078066093383/5106077092760147/,,13,0,0,2022-02-02 08:00:00
8042,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106078066093383/5106076959426827/,,6,0,0,2022-02-02 08:00:00
8043,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106078066093383/5106076949426828/,,5,0,0,2022-02-02 08:00:00
8044,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106078066093383/5106077039426819/,,6,0,0,2022-02-02 08:00:00
8045,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106070776094112/5106069706094219/,,5,0,0,2022-02-02 06:00:00
8046,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106070776094112/5106069666094223/,,3,0,0,2022-02-02 06:00:00
8047,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106070776094112/5106069642760892/,,8,0,0,2022-02-02 06:00:00
8048,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106070776094112/5106069602760896/,,9,0,0,2022-02-02 06:00:00
8049,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106055492762307/5106053426095847/,,4,0,0,2022-02-02 04:00:00
8050,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106055492762307/5106053356095854/,,2,0,0,2022-02-02 04:00:00
8051,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106055492762307/5106053452762511/,,11,0,0,2022-02-02 04:00:00
8052,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106055492762307/5106053472762509/,,4,0,0,2022-02-02 04:00:00
8053,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5107697325931457/,,9,1,0,2022-02-02 03:03:00
8054,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106015876099602/5106015062766350/,,5,0,0,2022-02-02 02:00:00
8055,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106015876099602/5106015069433016/,,3,0,0,2022-02-02 02:00:00
8056,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5107613969273126/5107613765939813/,,13,0,0,2022-02-02 01:05:00
8057,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5107613969273126/5107613789273144/,,1,0,0,2022-02-02 01:05:00
8058,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5107613969273126/5107613782606478/,,26,0,0,2022-02-02 01:05:00
8059,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5107474462620410/,,80,2,10,2022-02-02 00:09:00
8060,8,https://www.facebook.com/watch/?v=980127516234658,【中外記者寫春聯、折虎頭 冬奧會上年味濃】1月31日，時值中國農曆除夕，前來參加北京冬奧會的中外媒體記者在主媒體中心寫春聯、做虎頭、剪窗花，共同體驗中國傳統春節文化的魅力。,57,340,4,0
8061,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5107353319299191/,,21,2,0,2022-02-01 23:23:00
8062,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106365116064678/5106361772731679/,,1,0,0,2022-02-01 23:00:00
8063,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106365116064678/5106361476065042/,,7,0,0,2022-02-01 23:00:00
8064,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5106295196071670/,,45,5,2,2022-02-01 22:10:00
8065,8,https://www.facebook.com/watch/?v=412964753916081,【小新Talkshow：#虎年說虎，小老虎來送祝福】你知道老虎的英語是Tiger嗎？大年初一，壬寅“tiger”給大家拜大年嘍！誒，怎麼回事兒，這隻“小腦斧”竟然還作起了藏頭詩？,55,247,6,0
8066,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5106157492752107/,,46,6,4,2022-02-01 20:30:00
8067,8,https://www.facebook.com/watch/?v=1048053015773440,來到雲南昭通水富，不可不吃水富燃面。燃面因其油重無水，引火即燃，故而得名。,389,1442,4,0
8068,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106566962711160/5106566342711222/,,9,0,0,2022-02-01 19:15:00
8069,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106566962711160/5106566292711227/,,8,0,0,2022-02-01 19:15:00
8070,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106566962711160/5106566316044558/,,5,0,0,2022-02-01 19:15:00
8071,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5106566962711160/5106566296044560/,,8,0,0,2022-02-01 19:15:00
8072,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5105966446104545/,,123,10,5,2022-02-01 18:50:00
8073,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5106472172720639/,,151,6,11,2022-02-01 18:21:00
8074,8,https://www.facebook.com/watch/?v=4290492421052869,【四川達州巴人歷史文化館主體建成】1月30日，在四川省達州市達川區南濱路一側，達州巴人歷史文化館主體已經建成。達州巴人歷史文化館占地32畝，以川東秦漢風格為基調，結合原始地形地貌，利用山水環境進行打造，主體建築提取了漢風建築符號，營造出濃厚的巴文化氛圍。收起,1509,6080,18,0
8075,8,https://www.facebook.com/watch/?v=495524225370871,【從A到Z 了解北京冬奧】…,17,82,0,0
8076,8,https://www.facebook.com/watch/?v=448612576815394,【從A到Z 了解北京冬奧】…,12,71,0,0
8077,8,https://www.facebook.com/watch/?v=703154211060814,【從A到Z 了解北京冬奧】…请访问新冠疫情信息中心了解疫苗相关资源。了解疫苗信息,12,0,1,0
8078,8,https://www.facebook.com/watch/?v=366190468253259,【#東西問｜孫博陽：虎年說虎，地球上的老虎是怎麼來的？】2022年是中國農曆壬寅虎年。地球上老虎這個物種是怎麼來的？它在漫長演化過程中和哪些動物物種間演繹過“愛恨情仇”？現生老虎還有哪些？種群數量有多少？華南虎、東北虎等生存現狀如何？聽中國科學院古脊椎動物與古人類研究所青年科學家孫博陽副研究員解讀老虎起源演化之謎。https://bit.ly/3Ja2p5p #虎年說虎收起,24,179,1,0
8079,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5106131766088013/,,33,12,1,2022-02-01 15:45:00
8080,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5105843056116884/,,53,13,1,2022-02-01 14:40:00
8081,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5105566876144502/,,35,10,2,2022-02-01 13:50:00
8082,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5105759102791946/,,81,2,1,2022-02-01 13:00:00
8083,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5105524502815406/5105523969482126/,,4,1,0,2022-02-01 12:10:00
8084,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5105524502815406/5105523949482128/,,2,0,0,2022-02-01 12:10:00
8085,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5105463572821499/,,20,23,2,2022-02-01 10:30:00
8086,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5105294729505050/5105293992838457/,,7,1,0,2022-02-01 09:02:00
8087,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5105294729505050/5105294046171785/,,14,0,0,2022-02-01 09:02:00
8088,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5105294729505050/5105293996171790/,,13,0,0,2022-02-01 09:02:00
8089,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5104861769548346/5104861226215067/,,1,0,0,2022-02-01 06:57:00
8090,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5104861769548346/5104861252881731/,,135,5,0,2022-02-01 06:57:00
8091,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5104861769548346/5104861232881733/,,1,0,0,2022-02-01 06:57:00
8092,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102991123068744/5102990329735490/,,11,1,0,2022-02-01 06:00:00
8093,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102991123068744/5102990309735492/,,5,0,0,2022-02-01 06:00:00
8094,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102991123068744/5102990306402159/,,9,1,0,2022-02-01 06:00:00
8095,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102991123068744/5102990363068820/,,5,0,0,2022-02-01 06:00:00
8096,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5104429402924916/,,14,1,0,2022-02-01 04:54:00
8097,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102958293072027/5102957639738759/,,11,1,0,2022-02-01 04:00:00
8098,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102958293072027/5102957609738762/,,3,0,0,2022-02-01 04:00:00
8099,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102958293072027/5102957629738760/,,18,1,0,2022-02-01 04:00:00
8100,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102958293072027/5102957546405435/,,56,1,0,2022-02-01 04:00:00
8101,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5104355426265647/,,23,1,0,2022-02-01 03:03:00
8102,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102951676406022/5102950106406179/,,1,0,0,2022-02-01 02:00:00
8103,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102951676406022/5102950116406178/,,4,0,0,2022-02-01 02:00:00
8104,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102951676406022/5102950026406187/,,11,0,0,2022-02-01 02:00:00
8105,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102951676406022/5102950036406186/,,5,0,0,2022-02-01 02:00:00
8106,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5104366892931167/,,155,12,9,2022-02-01 01:18:00
8107,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5104332786267911/,,12,15,0,2022-02-01 01:05:00
8108,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102939046407285/5102938013074055/,,11,0,0,2022-02-01 00:01:00
8109,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102939046407285/5102938353074021/,,15,0,0,2022-02-01 00:01:00
8110,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102939046407285/5102938383074018/,,6,0,0,2022-02-01 00:01:00
8111,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5104005772967279/5104005216300668/,,7,0,0,2022-01-31 23:01:00
8112,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5104005772967279/5104005196300670/,,5,0,0,2022-01-31 23:01:00
8113,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5104005772967279/5104005542967302/,,11,0,0,2022-01-31 23:01:00
8114,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5102614076439782/,,82,10,2,2022-01-31 22:00:00
8115,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5103141249720398/,,399,20,7,2022-01-31 20:59:00
8116,8,https://www.facebook.com/watch/live/?ref=watch_permalink&v=652162972903139,你的看单最新视频,258,0,25,0
8117,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5102899059744617/,,53,2,2,2022-01-31 19:00:00
8118,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5102766679757855/,,18,0,3,2022-01-31 18:00:00
8119,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5103150379719485/,,33,3,5,2022-01-31 17:30:00
8120,8,https://www.facebook.com/watch/live/?ref=watch_permalink&v=292943096061072,你的看单最新视频,276,0,36,0
8121,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102621029772420/5102620583105798/,,20,1,0,2022-01-31 16:00:00
8122,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5102621029772420/5102620576439132/,,38,1,0,2022-01-31 16:00:00
8123,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5102888519745671/,,21,0,2,2022-01-31 14:27:00
8124,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5102859476415242/,,213,11,2,2022-01-31 14:11:00
8125,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5100178790016644/5100177993350057/,,11,0,0,2022-01-31 14:00:00
8126,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5100178790016644/5100178010016722/,,13,0,0,2022-01-31 14:00:00
8127,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5100178790016644/5100177936683396/,,3,0,0,2022-01-31 14:00:00
8128,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5100178790016644/5100177986683391/,,4,0,0,2022-01-31 14:00:00
8129,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5102551549779368/,,877,76,23,2022-01-31 13:00:00
8130,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5102507666450423/,,86,4,2,2022-01-31 11:59:00
8131,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5102266696474520/,,26,5,0,2022-01-31 11:10:00
8132,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099941790040344/5099940900040433/,,4,0,0,2022-01-31 10:00:00
8133,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099941790040344/5099940886707101/,,1,0,0,2022-01-31 10:00:00
8134,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099941790040344/5099940903373766/,,4,0,0,2022-01-31 10:00:00
8135,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099941790040344/5099940956707094/,,2,0,0,2022-01-31 10:00:00
8136,8,https://www.facebook.com/watch/live/?ref=watch_permalink&v=303049218515467,你的看单最新视频,186,0,30,0
8137,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099920906709099/5099920010042522/,,52,6,0,2022-01-31 08:00:00
8138,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099920906709099/5099920020042521/,,14,1,0,2022-01-31 08:00:00
8139,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099920906709099/5099920013375855/,,7,0,0,2022-01-31 08:00:00
8140,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099920906709099/5099920030042520/,,3,2,0,2022-01-31 08:00:00
8141,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099908793376977/5099906643377192/,,12,0,0,2022-01-31 06:00:00
8142,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099908793376977/5099906636710526/,,6,0,0,2022-01-31 06:00:00
8143,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099908793376977/5099906633377193/,,8,0,0,2022-01-31 06:00:00
8144,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099908793376977/5099906640043859/,,4,0,0,2022-01-31 06:00:00
8145,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099783033389553/,,35,13,0,2022-01-31 04:00:00
8146,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099779740056549/5099778640056659/,,5,0,0,2022-01-31 02:00:00
8147,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099779740056549/5099778653389991/,,11,0,0,2022-01-31 02:00:00
8148,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099779740056549/5099778616723328/,,8,1,0,2022-01-31 02:00:00
8149,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099775436723646/5099774590057064/,,5,0,0,2022-01-31 00:00:00
8150,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099775436723646/5099774566723733/,,3,0,0,2022-01-31 00:00:00
8151,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099775436723646/5099774570057066/,,2,0,0,2022-01-31 00:00:00
8152,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099775436723646/5099774613390395/,,8,0,0,2022-01-31 00:00:00
8153,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5100381076663082/,,28,6,0,2022-01-30 21:30:00
8154,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5100212483346608/5100211486680041/,,1,0,0,2022-01-30 20:32:00
8155,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5100212483346608/5100211503346706/,,2,0,0,2022-01-30 20:32:00
8156,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5100212483346608/5100211496680040/,,1,0,0,2022-01-30 20:32:00
8157,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5100212483346608/5100211456680044/,,3,0,0,2022-01-30 20:32:00
8158,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5100013483366508/,,178,11,4,2022-01-30 19:00:00
8159,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099777950056728/,,17,27,0,2022-01-30 18:00:00
8160,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099785003389356/,,25,26,0,2022-01-30 17:27:00
8161,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5100118230022700/,,20,6,3,2022-01-30 16:26:00
8162,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5100117496689440/,,31,2,5,2022-01-30 16:26:00
8163,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099557200078803/5099556563412200/,,9,0,0,2022-01-30 15:33:00
8164,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099557200078803/5099556600078863/,,7,0,0,2022-01-30 15:33:00
8165,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099555500078973/5099554546745735/,,2,0,0,2022-01-30 14:59:00
8166,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099555500078973/5099554550079068/,,6,0,0,2022-01-30 14:59:00
8167,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099555500078973/5099554540079069/,,5,0,0,2022-01-30 14:59:00
8168,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099552830079240/,,9,5,0,2022-01-30 14:28:00
8169,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099551020079421/,,11,1,0,2022-01-30 14:02:00
8170,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099652453402611/,,19,7,1,2022-01-30 12:53:00
8171,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099452100089313/,,18,5,0,2022-01-30 12:31:00
8172,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099447830089740/,,24,4,0,2022-01-30 12:02:00
8173,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099327646768425/5099327213435135/,,2,0,1,2022-01-30 11:00:00
8174,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099327646768425/5099327236768466/,,2,0,0,2022-01-30 11:00:00
8175,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099327646768425/5099327220101801/,,72,0,0,2022-01-30 11:00:00
8176,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099248100109713/,,20,0,0,2022-01-30 10:28:00
8177,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5099219163445940/,,860,40,18,2022-01-30 09:50:00
8178,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099209453446911/5099209166780273/,,14,0,0,2022-01-30 09:14:00
8179,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099209453446911/5099209150113608/,,39,1,0,2022-01-30 09:14:00
8180,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099209453446911/5099209190113604/,,11,0,0,2022-01-30 09:14:00
8181,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5099209453446911/5099209170113606/,,3,0,0,2022-01-30 09:14:00
8182,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096973320337191/5096972333670623/,,22,0,0,2022-01-30 08:00:00
8183,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096973320337191/5096971777004012/,,5,0,0,2022-01-30 08:00:00
8184,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096973320337191/5096971953670661/,,5,0,0,2022-01-30 08:00:00
8185,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096973320337191/5096972623670594/,,7,0,0,2022-01-30 08:00:00
8186,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096952240339299/5096946590339864/,,5,0,0,2022-01-30 06:00:00
8187,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096952240339299/5096946583673198/,,4,0,0,2022-01-30 06:00:00
8188,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096952240339299/5096946523673204/,,3,0,0,2022-01-30 06:00:00
8189,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096952240339299/5096946600339863/,,2,1,0,2022-01-30 06:00:00
8190,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5097018900332633/5097018233666033/,,5,0,0,2022-01-30 04:00:00
8191,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5097018900332633/5097018210332702/,,10,0,0,2022-01-30 04:00:00
8192,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5097018900332633/5097018216999368/,,4,0,0,2022-01-30 04:00:00
8193,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5097018900332633/5097018200332703/,,7,0,0,2022-01-30 04:00:00
8194,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096920113675845/5096916993676157/,,10,2,0,2022-01-30 02:00:00
8195,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096920113675845/5096916980342825/,,10,0,0,2022-01-30 02:00:00
8196,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096920113675845/5096916987009491/,,4,1,0,2022-01-30 02:00:00
8197,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096920113675845/5096917083676148/,,7,0,0,2022-01-30 02:00:00
8198,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096853657015824/5096852683682588/,,4,0,0,2022-01-30 00:00:00
8199,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096853657015824/5096852727015917/,,3,0,0,2022-01-30 00:00:00
8200,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096853657015824/5096852723682584/,,8,0,0,2022-01-30 00:00:00
8201,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5097351800299343/,,20,14,0,2022-01-29 22:00:00
8202,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5097309016970288/,,15,17,0,2022-01-29 21:30:00
8203,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5097298936971296/,,35,12,2,2022-01-29 21:09:00
8204,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5097116076989582/,,889,40,46,2022-01-29 20:30:00
8205,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5097064290328094/,,19,12,1,2022-01-29 19:30:00
8206,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5096928770341646/,,39,2,1,2022-01-29 18:30:00
8207,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5096755650358958/,,43,5,0,2022-01-29 17:30:00
8208,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096663340368189/5096662167034973/,,11,0,0,2022-01-29 16:30:00
8209,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096663340368189/5096662210368302/,,3,0,0,2022-01-29 16:30:00
8210,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096663340368189/5096662203701636/,,12,0,0,2022-01-29 16:30:00
8211,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5096561563711700/,,26,4,0,2022-01-29 15:30:00
8212,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096245457076644/5096243663743490/,,9,2,0,2022-01-29 14:00:00
8213,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096245457076644/5096243853743471/,,15,2,0,2022-01-29 14:00:00
8214,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096245457076644/5096244103743446/,,4,0,0,2022-01-29 14:00:00
8215,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096245457076644/5096244427076747/,,2,0,0,2022-01-29 14:00:00
8216,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096170797084110/5096169750417548/,,4,0,0,2022-01-29 13:30:00
8217,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096170797084110/5096169760417547/,,2,0,0,2022-01-29 13:30:00
8218,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5095984833769373/5095984023769454/,,15,0,0,2022-01-29 13:00:00
8219,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5095984833769373/5095984033769453/,,9,0,0,2022-01-29 13:00:00
8220,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5095984833769373/5095984040436119/,,8,0,0,2022-01-29 13:00:00
8221,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5095984833769373/5095984037102786/,,7,0,0,2022-01-29 13:00:00
8222,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096144943753362/5096144097086780/,,1,0,0,2022-01-29 11:30:00
8223,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5096144943753362/5096144313753425/,,1,0,0,2022-01-29 11:30:00
8224,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5095907243777132/,,24,1,0,2022-01-29 10:30:00
8225,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5095859450448578/,,26,3,0,2022-01-29 10:00:00
8226,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5095813493786507/5095812610453262/,,16,0,0,2022-01-29 09:36:00
8227,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5095813493786507/5095812687119921/,,3,0,0,2022-01-29 09:36:00
8228,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5095813493786507/5095812623786594/,,9,0,0,2022-01-29 09:36:00
8229,8,https://www.facebook.com/ChinaNewsService/photos/pcb.5095813493786507/5095812603786596/,,6,0,0,2022-01-29 09:36:00
8230,8,https://www.facebook.com/ChinaNewsService/photos/a.603683139666254/5095779543789902/,,47,7,0,2022-01-29 09:04:00
